county,state,fips,n_calculations,mean_pid,median_pid,std_pid,min_pid,max_pid,percentile_25,percentile_50,percentile_75,percentile_90,percentile_95
Robertson,Texas,48395,609,0.002086825062618468,0.0,0.011949940276886657,-0.1,0.1111111111111111,0.0,0.0,0.0,0.0,0.01577380952380953
Taylor,West Virginia,54091,601,0.00208532786723709,0.0,0.012624081450510796,-0.029411764705882353,0.14285714285714285,0.0,0.0,0.0,0.0,0.007352941176470588
Lake,Michigan,26085,565,0.002076568747370437,0.0,0.019946572640964656,-0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0062992125984248385
Lee,Iowa,19111,617,0.002076177265756449,0.0,0.015497098405611682,-0.014084507042253521,0.3333333333333333,0.0,0.0,0.0,0.0022295390886234007,0.008224043715846986
Graham,Arizona,04009,598,0.0020750530428725275,0.0,0.011606912529209446,-0.125,0.125,0.0,0.0,0.0,0.005011335012594461,0.009461175616835989
McLean,Illinois,17113,632,0.0020734721505973734,0.0,0.013499338635463393,-0.003484320557491289,0.21428571428571427,0.0,0.0,0.00046323463182461496,0.0023838204169856344,0.003983285913262936
Pawnee,Kansas,20145,500,0.0020731819756219048,0.0,0.04621783028034144,-0.25,1.0,0.0,0.0,0.0,0.0,0.0
Cavalier,North Dakota,38019,454,0.002072223879400709,0.0,0.026622420451238,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Tunica,Mississippi,28143,631,0.002071953522420722,0.0,0.013564758918612528,0.0,0.25,0.0,0.0,0.0,0.0,0.008033294618660473
Lenawee,Michigan,26091,626,0.0020713236711999657,0.0,0.011442117314710716,-0.005780346820809248,0.2,0.0,0.0,0.0,0.0041841004184100415,0.008127739003408537
Sullivan,Indiana,18153,628,0.002071120617330865,0.0,0.012366609177184374,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.007934374999999995
Defiance,Ohio,39039,631,0.0020709403202020115,0.0,0.015218810288979536,-0.1043956043956044,0.25,0.0,0.0,0.0,0.003205128205128205,0.009646701200409441
Taylor,Kentucky,21217,608,0.0020675752173623598,0.0,0.0150211020970478,0.0,0.3333333333333333,0.0,0.0,0.0,0.0030303030303030303,0.008786894470305381
Hemphill,Texas,48211,513,0.0020670724430122927,0.0,0.04414720530374553,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Swisher,Texas,48437,600,0.0020668133926368846,0.0,0.014019908339063504,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Rice,Minnesota,27131,634,0.002066417720054679,0.0,0.019058764743277577,0.0,0.3333333333333333,0.0,0.0,0.0,0.0032056574649100772,0.00546448087431694
Breathitt,Kentucky,21025,573,0.002065154952398266,0.0,0.01367374199492595,0.0,0.25,0.0,0.0,0.0,0.0,0.007107843137254892
Hocking,Ohio,39073,608,0.0020634377981387326,0.0,0.04951613567455407,-1.0,0.5,0.0,0.0,0.0,0.0,0.009681818181818161
Colbert,Alabama,01033,627,0.00205672694289888,0.0,0.009603390377511622,-0.007462686567164179,0.2,0.0,0.0,0.0,0.005411323115420706,0.012118368819920572
Franklin,Florida,12037,531,0.002053765785583018,0.0,0.016512488603389764,-0.09090909090909091,0.2,0.0,0.0,0.0,0.0,0.0
Alexander,Illinois,17003,588,0.0020528429655577514,0.0,0.02523333598479372,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Richland,Louisiana,22083,623,0.002050574908977023,0.0,0.0089104559320548,-0.00819672131147541,0.1,0.0,0.0,0.0,0.003836069311445522,0.014851275537207562
Tolland,Connecticut,09013,633,0.0020497387639276683,0.0,0.012910947709451337,-0.1111111111111111,0.2,0.0,0.0,0.0,0.0038432066018272925,0.007801711663290178
Roberts,South Dakota,46109,606,0.0020493786312734304,0.0,0.01711129978533133,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.005459435882523989
Marion,Missouri,29127,567,0.002049056091753514,0.0,0.023079986612475123,0.0,0.53125,0.0,0.0,0.0,0.0,0.004682881740308021
Canadian,Oklahoma,40017,636,0.002042390700052975,0.0,0.022186011775714425,0.0,0.5,0.0,0.0,0.0,0.0012402407286922577,0.004902767868576551
Boone,Arkansas,05009,612,0.0020419593005676093,0.0,0.020585050362377785,-0.01892744479495268,0.5,0.0,0.0,0.0,0.005101093000470789,0.007432283029297951
Essex,Virginia,51057,596,0.002041131698725663,0.0,0.023429331250925407,-0.029411764705882353,0.5,0.0,0.0,0.0,0.0,0.0
Perry,Alabama,01105,571,0.0020402934206988975,0.0,0.016278476105828416,-0.0625,0.25,0.0,0.0,0.0,0.0,0.010310374149659863
Giles,Tennessee,47055,618,0.002038356393839367,0.0,0.014301619381566433,-0.2,0.19402985074626866,0.0,0.0,0.0,0.004825870646766184,0.014177713338856656
Moore,North Carolina,37125,634,0.0020366179763208624,0.0,0.01387700086715418,-0.0625,0.2857142857142857,0.0,0.0,0.0,0.0045774248440159275,0.009742052160670095
Attala,Mississippi,28007,630,0.0020355258977771645,0.0,0.009609928695676201,-0.06666666666666667,0.1,0.0,0.0,0.0,0.004185858443795929,0.01238371206344362
Saluda,South Carolina,45081,599,0.0020324774559044648,0.0,0.01065736439502048,-0.06451612903225806,0.16666666666666666,0.0,0.0,0.0,0.0008264462809919235,0.013193456614509253
Greenbrier,West Virginia,54025,594,0.002022378450079162,0.0,0.011835399216185337,-0.1,0.12903225806451613,0.0,0.0,0.0,0.004399489914212846,0.010761084982400113
Cambria,Pennsylvania,42021,629,0.002022139646641866,0.0,0.013874085097669346,-0.007712082262210797,0.3333333333333333,0.0,0.0,0.001774622892635315,0.004412413972211401,0.007499271349460801
Botetourt,Virginia,51023,631,0.002021307788629563,0.0,0.0218708757355937,-0.027777777777777776,0.5,0.0,0.0,0.0,0.0,0.006250244150162116
Isle of Wight,Virginia,51093,631,0.002016712881040382,0.0,0.014344188044608018,-0.02631578947368421,0.25,0.0,0.0,0.0,0.004,0.009175084175084175
Chattooga,Georgia,13055,618,0.0020161347068682386,0.0,0.014355923064554514,-0.011363636363636364,0.3333333333333333,0.0,0.0,0.0,0.004313648146061091,0.01098901098901099
Pitt,North Carolina,37147,632,0.002015858115270854,0.0,0.039784039282724,-0.003703703703703704,1.0,0.0,0.0,0.0,0.00043021032504779027,0.0031538863435414733
Cleveland,Arkansas,05025,631,0.0020149231243817792,0.0,0.016064957120405985,-0.125,0.25,0.0,0.0,0.0,0.0,0.0
Kern,California,06029,635,0.0020137650146163414,0.00023969319271332693,0.01990777801310951,-0.0019966722129783694,0.5,0.0,0.00023969319271332693,0.001773843301561794,0.0033723619930516482,0.0050787232211993456
Crenshaw,Alabama,01041,613,0.0020130073058331945,0.0,0.014466745675828967,-0.07142857142857142,0.25,0.0,0.0,0.0,0.0,0.013822393822393805
Cherokee,North Carolina,37039,626,0.0020123607610673874,0.0,0.01342457449039474,0.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.004347826086956522
Langlade,Wisconsin,55067,565,0.0020116387667491586,0.0,0.016326507037857742,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0061652654699689445
Scurry,Texas,48415,530,0.0020087409466512476,0.0,0.0078166622349548,0.0,0.1,0.0,0.0,0.0,0.005197971793521935,0.013679157345264707
Aroostook,Maine,23003,609,0.0020065940904575737,0.0,0.016588246087680596,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.008945228414254967
Rock Island,Illinois,17161,630,0.0020039348588254033,0.0,0.010739819635451179,-0.0024752475247524753,0.25,0.0,0.0,0.0023474564651035238,0.004402736292922051,0.007027445044096353
Green,Kentucky,21087,568,0.002002322777289349,0.0,0.013356960842676032,-0.00425531914893617,0.16666666666666666,0.0,0.0,0.0,0.0,0.0036712060454467204
Douglas,Oregon,41019,639,0.0020023137739361616,0.0,0.009630233758262965,0.0,0.2,0.0,0.0,0.0,0.005366430260047292,0.008213869264009882
Barton,Missouri,29011,528,0.0020018849450561755,0.0,0.014293576046200823,-0.017857142857142856,0.25,0.0,0.0,0.0,0.0,0.011093493070237222
Roosevelt,New Mexico,35041,613,0.0020003867656864694,0.0,0.009807856385576266,0.0,0.11764705882352941,0.0,0.0,0.0,0.0037821827295511524,0.008460820225526106
Bedford,Pennsylvania,42009,621,0.001998834878226222,0.0,0.009553541886016311,0.0,0.14285714285714285,0.0,0.0,0.0,0.004694835680751174,0.008695652173913044
Benton,Tennessee,47005,589,0.001991544742074475,0.0,0.014073758337254534,-0.07692307692307693,0.25,0.0,0.0,0.0,0.0006329113924052072,0.01147112620851843
Wise,Virginia,51195,605,0.001991468464702346,0.0,0.008053626240721475,-0.022727272727272728,0.1111111111111111,0.0,0.0,0.0,0.00552132415126254,0.012725546058879371
Darlington,South Carolina,45031,632,0.0019902120048473724,0.0,0.005815890486051354,-0.011627906976744186,0.05,0.0,0.0,0.0012346591293959715,0.005946533819814762,0.012222222222222207
Bent,Colorado,08011,484,0.0019893261585280024,0.0,0.013317583108380037,-0.0021691973969631237,0.2,0.0,0.0,0.0,0.0,0.012611345522737917
Scott,Indiana,18143,630,0.0019887055659889626,0.0,0.00962480429135996,0.0,0.1111111111111111,0.0,0.0,0.0,0.0025660902405088455,0.008319553534518381
Hyde,South Dakota,46069,374,0.0019884061498927686,0.0,0.02670236511683229,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Searcy,Arkansas,05129,573,0.0019866602056236925,0.0,0.018704436910314145,-0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0
Powder River,Montana,30075,428,0.0019864473685254334,0.0,0.023826632502111186,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
Dent,Missouri,29065,540,0.001985873121902536,0.0,0.015710833938608372,0.0,0.32786885245901637,0.0,0.0,0.0,0.0,0.008977192362093307
Clinton,Illinois,17027,637,0.0019825382611028115,0.0,0.011969778279787563,-0.038461538461538464,0.16666666666666666,0.0,0.0,0.0,0.0025734878931809872,0.006102974155930499
Butler,Iowa,19023,611,0.0019817381525206023,0.0,0.01550465156594804,-0.011594202898550725,0.25,0.0,0.0,0.0,0.0,0.006494601889338731
Webster,Iowa,19187,615,0.001979967108473192,0.0,0.020594056789045356,0.0,0.5,0.0,0.0,0.0,0.002818215752146329,0.007519815535379721
Hamilton,Iowa,19079,606,0.001978129565348361,0.0,0.014711942397178062,-0.005698005698005698,0.3,0.0,0.0,0.0,0.0,0.008650696150696151
Bradley,Tennessee,47011,632,0.001977930450812858,0.0,0.016052700362652383,-0.010752688172043012,0.3333333333333333,0.0,0.0,0.0,0.003251084909096584,0.005751197126895426
Maui,Hawaii,15009,633,0.0019773561132367997,0.0,0.017732653214878238,-0.09090909090909091,0.3333333333333333,0.0,0.0,0.0,0.0021177482352098044,0.004476621417797887
Tuolumne,California,06109,604,0.0019764545750283946,0.0,0.009824461586373855,-0.041666666666666664,0.125,0.0,0.0,0.0,0.002664539007092199,0.009601648351648354
Hall,Georgia,13139,636,0.001974975710871823,0.0,0.00965906215565135,-0.013157894736842105,0.22727272727272727,0.0,0.0,0.0021350528021353956,0.004392424193703978,0.007493346226131141
Highland,Ohio,39071,628,0.0019741204443369806,0.0,0.015731765608630374,-0.2,0.2,0.0,0.0,0.0,0.00190407522441048,0.011550534972146073
McLean,North Dakota,38055,595,0.001973941346656733,0.0,0.019913089989803543,-0.05263157894736842,0.3333333333333333,0.0,0.0,0.0,0.0,0.007955555555555553
Morrow,Ohio,39117,620,0.00197381420596592,0.0,0.014406985402260169,0.0,0.2,0.0,0.0,0.0,0.0,0.003996085613732647
Stonewall,Texas,48433,387,0.0019704824450305744,0.0,0.024051799449289868,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
Crittenden,Kentucky,21055,596,0.0019687997997882836,0.0,0.01224339604377351,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Jasper,Missouri,29097,617,0.001965630460047487,0.0,0.01574884843199841,-0.007936507936507936,0.3671875,0.0,0.0,0.0,0.004570590699622956,0.007633587786259542
Cumberland,Kentucky,21057,544,0.001964315715020426,0.0,0.022533189836381622,0.0,0.5,0.0,0.0,0.0,0.0,0.0
San Saba,Texas,48411,427,0.001964120334168827,0.0,0.009398119180682134,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.011273554256010355
Montmorency,Michigan,26119,508,0.001964057135354251,0.0,0.03300576538610403,-0.5,0.5,0.0,0.0,0.0,0.0,0.0129830113257828
Marshall,Indiana,18099,626,0.0019635932469483997,0.0,0.01331654559915469,0.0,0.25,0.0,0.0,0.0,0.0042523567278250594,0.007866296124749112
Sabine,Louisiana,22085,623,0.001963285445322638,0.0,0.01362499837572115,-0.2,0.14285714285714285,0.0,0.0,0.0,0.0037908887654690233,0.012837736975667978
Platte,Missouri,29165,613,0.001963058634425399,0.0,0.014832112195703658,-0.1,0.2,0.0,0.0,0.0,0.0,0.006532071687088456
Oldham,Kentucky,21185,630,0.001963011265476584,0.0,0.01259775060024221,-0.0016722408026755853,0.2222222222222222,0.0,0.0,0.0,0.0018820730376690401,0.007067699027198711
Chesterfield,South Carolina,45025,628,0.001960360978913156,0.0,0.005899217731904882,-0.011904761904761904,0.06060606060606061,0.0,0.0,0.0,0.007057237039256821,0.010793650793650774
Hart,Kentucky,21099,614,0.0019588471358598925,0.0,0.010175800103209218,-0.011764705882352941,0.16666666666666666,0.0,0.0,0.0,0.0,0.010954106280193242
Morgan,Missouri,29141,593,0.001955141359645021,0.0,0.019749344952201646,-0.016129032258064516,0.46153846153846156,0.0,0.0,0.0,0.0,0.007424749163879588
Hamilton,Texas,48193,590,0.001955025653685803,0.0,0.028506034390292912,-0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0
Greeley,Kansas,20071,339,0.0019537984139754053,0.0,0.027804226528316024,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Dillon,South Carolina,45033,626,0.001953715170721163,0.0,0.006119125819375666,-0.006622516556291391,0.0625,0.0,0.0,0.0,0.006968725718725718,0.013795045045045045
Levy,Florida,12075,625,0.0019518966707584259,0.0,0.01906070777979075,-0.07142857142857142,0.4222222222222222,0.0,0.0,0.0,0.0030309278350515636,0.008335592301436687
Providence,Rhode Island,44007,627,0.0019511583954475275,0.0,0.012538432068043904,-0.007434944237918215,0.20637898686679174,0.0,0.0,0.0,0.00408385697603292,0.007428408589292989
Franklin,Tennessee,47051,624,0.0019495458971294632,0.0,0.01375169054473111,-0.0018181818181818182,0.2727272727272727,0.0,0.0,0.0,0.003726469458317331,0.00727580813347237
Jones,Mississippi,28067,633,0.0019493108918027563,0.0,0.006384604225052809,-0.022727272727272728,0.08333333333333333,0.0,0.0,0.0007886435331230284,0.005325195285158336,0.010638297872340425
Lane,Kansas,20101,350,0.0019471844293272866,0.0,0.015369517018112112,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Ellis,Texas,48139,620,0.0019470244706228169,0.0,0.009390126084587324,-0.0070921985815602835,0.2,0.0,0.0,0.0015680715134706816,0.004050228761396926,0.0075245365321701145
Mingo,West Virginia,54059,598,0.001946634771818138,0.0,0.014910346221515852,-0.012345679012345678,0.3333333333333333,0.0,0.0,0.0,0.0045499092937423165,0.009679101019462457
Davison,South Dakota,46035,628,0.0019466232936345312,0.0,0.028542013477185733,-0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0055438532222120435
Hancock,Tennessee,47067,550,0.0019450072686726762,0.0,0.01905401792129909,-0.125,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
Madison,Tennessee,47113,628,0.0019439936572266318,0.0,0.009988889609291627,-0.0070921985815602835,0.2,0.0,0.0,0.0014706748739343608,0.004905574023221082,0.007580285926405357
Franklin,Texas,48159,598,0.0019438647708022747,0.0,0.011388154111270378,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.00983333333333333
Haywood,Tennessee,47075,595,0.0019387191162038276,0.0,0.010638594643349297,-0.003289473684210526,0.14285714285714285,0.0,0.0,0.0,0.003584504698261517,0.008661477411477395
Hawkins,Tennessee,47073,611,0.001937533231657171,0.0,0.006691759554074996,-0.007352941176470588,0.08737864077669903,0.0,0.0,0.0,0.005208333333333333,0.009615384615384616
Hardeman,Tennessee,47069,606,0.0019372078419531756,0.0,0.011033251314649417,-0.043478260869565216,0.13793103448275862,0.0,0.0,0.0,0.004339395308558305,0.00982958872810358
Ector,Texas,48135,622,0.0019353685782570412,0.0,0.005152806782200159,-0.018699910952804988,0.075,0.0,0.0,0.0021192589681993945,0.005611674042863169,0.009126249537208432
Washington,Kentucky,21229,605,0.0019348408272251703,0.0,0.01716238708306183,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.007518796992481203
Valdez-Cordova Census Area,Alaska,02261,579,0.0019339241214261368,0.0,0.0415851715933595,-0.02564102564102564,1.0,0.0,0.0,0.0,0.0,0.0
Navarro,Texas,48349,618,0.0019338199195808765,0.0,0.010979597620280604,0.0,0.16666666666666666,0.0,0.0,0.0,0.003953534630226372,0.007639396393371385
Hardin,Texas,48199,621,0.0019323990980380154,0.0,0.007391886508469137,-0.019230769230769232,0.1,0.0,0.0,0.0,0.005319148936170213,0.010810810810810811
Stanton,Nebraska,31167,436,0.0019315633630818169,0.0,0.03209008085872875,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
Van Wert,Ohio,39161,606,0.0019314918221809165,0.0,0.011349627042944599,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.006944444444444444
Mono,California,06051,613,0.00193104427151877,0.0,0.04504195401775185,-0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0
Brown,Wisconsin,55009,634,0.0019295577144145654,0.0,0.02051578105682361,-0.007352941176470588,0.5,0.0,0.0,0.00048002087697072396,0.0021286696289544646,0.004530022125581751
Virginia Beach city,Virginia,51810,643,0.0019285932321555452,0.0,0.015419933017936501,-0.007936507936507936,0.3333333333333333,0.0,0.0,0.0012650347904571088,0.003051389230390955,0.005154639175257732
Meigs,Tennessee,47121,626,0.001925402068305202,0.0,0.01722384717969032,-0.1,0.375,0.0,0.0,0.0,0.0,0.0059698187764000545
Boyle,Kentucky,21021,614,0.001924015487831035,0.0,0.009682901981170578,-0.005050505050505051,0.16901408450704225,0.0,0.0,0.0,0.0009055627425615078,0.011326359292263987
Starr,Texas,48427,594,0.0019237755676442304,0.0,0.009371169427224347,-0.03571428571428571,0.2,0.0,0.0,0.001019272777151093,0.005827671297704766,0.01020408163265306
Chilton,Alabama,01021,627,0.0019226829522102746,0.0,0.00957702830216632,-0.006666666666666667,0.2,0.0,0.0,0.0,0.006385758615057978,0.00964790040876997
Skagit,Washington,53057,642,0.0019213022604408385,0.0,0.020436971408831835,-0.022222222222222223,0.5,0.0,0.0,0.0,0.0029091046772850037,0.007399355877616736
Contra Costa,California,06013,649,0.0019204088478456166,0.0,0.011631928908571468,-0.016706443914081145,0.25,0.0,0.0,0.0013306719893546241,0.003044354838709682,0.00466853811271864
Calhoun,Texas,48057,589,0.00192031140385222,0.0,0.018685677724411272,-0.013513513513513514,0.3333333333333333,0.0,0.0,0.0,0.0,0.0034896584896584944
Gibson,Tennessee,47053,623,0.0019196532605285283,0.0,0.010461345397918799,-0.004807692307692308,0.16901408450704225,0.0,0.0,0.0,0.004302976716769822,0.009163225144821084
Benton,Oregon,41003,636,0.0019195247099671475,0.0,0.022748292530852504,-0.00273224043715847,0.5,0.0,0.0,0.0,0.0,0.002783271075954003
Overton,Tennessee,47133,628,0.0019195081609502433,0.0,0.012377010189645314,-0.004761904761904762,0.19298245614035087,0.0,0.0,0.0,0.00276398491514772,0.0071238114403581985
Lawrence,Arkansas,05075,628,0.0019182928484751537,0.0,0.014555296468961285,-0.047619047619047616,0.23076923076923078,0.0,0.0,0.0,0.0,0.007025017236284841
Moody,South Dakota,46101,581,0.0019173259421638611,0.0,0.01547101337286987,0.0,0.25,0.0,0.0,0.0,0.0,0.0
Love,Oklahoma,40085,587,0.0019162111107042948,0.0,0.025077559766095082,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0
Wallowa,Oregon,41063,580,0.001915681957817172,0.0,0.024080625597494586,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Mississippi,Arkansas,05093,619,0.0019126205796285338,0.0,0.009365346766836901,-0.041666666666666664,0.125,0.0,0.0,0.0,0.00484995597439376,0.006927742340269807
Oconee,Georgia,13219,627,0.0019120418261992435,0.0,0.024539169090873315,-0.5,0.14285714285714285,0.0,0.0,0.0,0.0027541209868410586,0.009615384615384616
Baxter,Arkansas,05005,612,0.0019118216584992633,0.0,0.005386004094226821,-0.009389671361502348,0.05,0.0,0.0,0.0,0.007184040002040919,0.010461386627189722
Saline,Illinois,17165,602,0.0019113777601324853,0.0,0.014499680917068623,0.0,0.3333333333333333,0.0,0.0,0.0,0.0037147285971000964,0.008688219992567808
Grays Harbor,Washington,53027,625,0.0019105761328629582,0.0,0.012904562870626714,-0.058823529411764705,0.2,0.0,0.0,0.0,0.0055889011194417346,0.01072981011210249
Dale,Alabama,01045,620,0.0019093678000865592,0.0,0.008683608094816218,-0.017543859649122806,0.125,0.0,0.0,0.0,0.00494370161857847,0.01091308691308691
Leelanau,Michigan,26089,614,0.0019086025670169132,0.0,0.021193659540769925,-0.017241379310344827,0.5,0.0,0.0,0.0,0.0,0.007739609838846487
Texas,Missouri,29215,540,0.001907190529534741,0.0,0.02116440336194147,-0.0055248618784530384,0.47619047619047616,0.0,0.0,0.0,0.0,0.0066711711711711676
McLennan,Texas,48309,634,0.0019059233193031294,0.0,0.006414232957268179,-0.0004904364884747426,0.07692307692307693,0.0,0.0,0.001968503937007874,0.0036657624214734455,0.005263157894736842
Wayne,West Virginia,54099,605,0.001903374092759025,0.0,0.014453123676480793,-0.05555555555555555,0.25,0.0,0.0,0.0,0.0029160433095823737,0.0065703474372205
Lincoln,Arkansas,05079,634,0.0019028951388439653,0.0,0.01700015779646083,-0.010638297872340425,0.4,0.0,0.0,0.0,0.0,0.009044312169312176
Burnet,Texas,48053,627,0.0019026301350783571,0.0,0.009728826130785616,-0.0392156862745098,0.14285714285714285,0.0,0.0,0.0,0.005714285714285714,0.00955570745044429
Blair,Pennsylvania,42013,626,0.0019020889504588329,0.0,0.006618558660328673,0.0,0.1,0.0,0.0,0.0016363266524189264,0.004604891150692677,0.006760591780494545
Hancock,Maine,23009,609,0.0018999597896265984,0.0,0.015799776811955824,0.0,0.25,0.0,0.0,0.0,0.0,0.006948125709958363
Preble,Ohio,39135,622,0.0018969967210384002,0.0,0.009566689312522554,-0.1,0.1111111111111111,0.0,0.0,0.0,0.0037484221502661736,0.012593498273877932
Titus,Texas,48449,601,0.0018964720423949465,0.0,0.013321574761501694,-0.058823529411764705,0.25,0.0,0.0,0.0,0.0030211480362537764,0.008438818565400843
Wise,Texas,48497,622,0.0018958672259522128,0.0,0.006934737127799346,-0.015384615384615385,0.08333333333333333,0.0,0.0,0.0,0.005529100529100523,0.011890919158361
Arkansas,Arkansas,05001,591,0.0018953109372506574,0.0,0.009299496949562594,-0.030303030303030304,0.14285714285714285,0.0,0.0,0.0,0.004694835680751174,0.012392900856793145
Logan,Oklahoma,40083,630,0.0018946282752472013,0.0,0.016458721694232317,-0.016666666666666666,0.27848101265822783,0.0,0.0,0.0,0.0,0.003383565055930424
Kosciusko,Indiana,18085,625,0.001894353239428489,0.0,0.02037743598242595,-0.009433962264150943,0.5,0.0,0.0,0.0,0.003110202479160785,0.0067024608501118545
Cleburne,Alabama,01029,603,0.0018940168811329239,0.0,0.012426289342074955,-0.05,0.2,0.0,0.0,0.0,0.0,0.00997087378640776
Hart,Georgia,13147,625,0.0018938820019044915,0.0,0.012488577495897836,-0.14285714285714285,0.11363636363636363,0.0,0.0,0.0,0.0030239227502087368,0.014492753623188406
Lyon,Kansas,20111,629,0.0018925609300147832,0.0,0.01170603909094841,-0.09090909090909091,0.16666666666666666,0.0,0.0,0.0,0.00030257186081701285,0.009263980962094178
Polk,Tennessee,47139,609,0.0018910252527200965,0.0,0.015312602227552409,-0.09523809523809523,0.2972972972972973,0.0,0.0,0.0,0.0,0.008547008547008548
Curry,Oregon,41015,577,0.0018907959108909436,0.0,0.011900419589579148,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0029284805525262234
Shannon,Missouri,29203,538,0.001890658251914674,0.0,0.01870582023378391,-0.014492753623188406,0.4,0.0,0.0,0.0,0.0,0.0
Carroll,Kentucky,21041,586,0.001890593142907259,0.0,0.012685744714294093,-0.012345679012345678,0.2,0.0,0.0,0.0,0.0,0.004702650290885586
White,Indiana,18181,624,0.0018883298783953157,0.0,0.015044060846987303,-0.02631578947368421,0.3333333333333333,0.0,0.0,0.0,0.0,0.007321428571428576
Campbell,South Dakota,46021,390,0.0018880394967351489,0.0,0.01849520326646522,0.0,0.25,0.0,0.0,0.0,0.0,0.0
Long,Georgia,13183,601,0.0018858500674374435,0.0,0.01667390963067216,-0.029411764705882353,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
Henry,Kentucky,21103,615,0.0018856821578801513,0.0,0.01433618712521131,-0.03333333333333333,0.2,0.0,0.0,0.0,0.0,0.007107396149949339
Roane,West Virginia,54087,586,0.0018854094915077093,0.0,0.02416973065144348,-0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0
Ward,Texas,48475,562,0.0018851219312122362,0.0,0.01648141063141634,-0.047619047619047616,0.3333333333333333,0.0,0.0,0.0,0.0,0.0030744336569577084
Prentiss,Mississippi,28117,627,0.001883918150032764,0.0,0.009594745545388443,0.0,0.1111111111111111,0.0,0.0,0.0,0.0030880230880230846,0.008432203389830499
Floyd,Kentucky,21071,603,0.001883852760737394,0.0,0.009151104670360006,0.0,0.125,0.0,0.0,0.0,0.0033468154140184037,0.011058201058201047
Meigs,Ohio,39105,596,0.0018837023824075714,0.0,0.01372275023361466,-0.044585987261146494,0.23076923076923078,0.0,0.0,0.0,0.0,0.008180894308943091
Summers,West Virginia,54089,532,0.0018833270761423964,0.0,0.013908162637798238,-0.1,0.25,0.0,0.0,0.0,0.0,0.015132032146957516
Miner,South Dakota,46097,494,0.0018816113143696317,0.0,0.016291264260177823,0.0,0.25,0.0,0.0,0.0,0.0,0.0
Lac qui Parle,Minnesota,27073,543,0.0018801769032055354,0.0,0.01924633793863513,0.0,0.4,0.0,0.0,0.0,0.0,0.0
Jefferson,Ohio,39081,626,0.0018792470569242096,0.0,0.009458587587914052,-0.016666666666666666,0.13157894736842105,0.0,0.0,0.0,0.004517457986620982,0.009280759087260636
Surry,North Carolina,37171,621,0.0018780966216799594,0.0,0.00788466297398844,-0.00411522633744856,0.125,0.0,0.0,0.0,0.005405405405405406,0.00819672131147541
Harrison,Iowa,19085,634,0.0018778819181747598,0.0,0.010417555408101829,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.007084199584199606
Dubois,Indiana,18037,629,0.0018767423119470292,0.0,0.010595627974422563,-0.022222222222222223,0.16666666666666666,0.0,0.0,0.0,0.003119802494802495,0.008489549666020257
Orangeburg,South Carolina,45075,613,0.0018754694687977173,0.0,0.004874321768483469,-0.0078125,0.047619047619047616,0.0,0.0,0.001838235294117647,0.006127487655244654,0.008854948507592946
Harney,Oregon,41025,505,0.0018734480948855014,0.0,0.010307522897837184,-0.007936507936507936,0.125,0.0,0.0,0.0,0.0,0.006273258904837782
Greene,Tennessee,47059,632,0.001872879389980744,0.0,0.014887421584405246,-0.2,0.25,0.0,0.0,0.0,0.004892372577885647,0.00843229769429359
Bristol,Rhode Island,44001,627,0.0018727359121125952,0.0,0.011537981805591846,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.006993646515209839
Marshall,Kentucky,21157,613,0.0018715057050595328,0.0,0.011307849719063833,0.0,0.2222222222222222,0.0,0.0,0.0,0.0028361075544174152,0.009223553934340777
