county,state,fips,n_daily_points,n_ma_points,mean_pih,median_pih,std_pih,min_pih,max_pih,percentile_25,percentile_75,percentile_95,pih_range_lower,pih_range_upper,pih_iqr
Tipton,TN,47167,511,505,0.011345858378615735,0.0,0.020018551361078916,0.0,0.10186774087053854,0.0,0.018917593643944786,0.05606022688575435,0.0,0.018917593643944786,0.018917593643944786
Morgan,CO,08087,511,505,0.011322094055531287,0.0,0.027078758374994665,0.0,0.12534103757088916,0.0,0.0,0.08332779919004862,0.0,0.0,0.0
Bibb,AL,01007,511,505,0.011321096482979312,0.0,0.037220787347016754,0.0,0.25487742370455424,0.0,0.0,0.08619894759605234,0.0,0.0,0.0
Floyd,IA,19067,511,505,0.011297276918956264,0.0,0.028532936878374514,0.0,0.17175394686555148,0.0,0.0,0.06873897004978231,0.0,0.0,0.0
Jefferson,GA,13163,511,505,0.011243571919993247,0.0,0.03298977927765657,0.0,0.22357581718664885,0.0,0.0,0.06580942986675944,0.0,0.0,0.0
Grant,NM,35017,511,505,0.011219398864772478,0.0,0.02458831079634995,0.0,0.14647849747984645,0.0,0.004350730800024535,0.062003492160114825,0.0,0.004350730800024535,0.004350730800024535
Christian,IL,17021,511,505,0.011194328109573638,0.0,0.026629786624260392,0.0,0.1580749804984222,0.0,0.009381335181636499,0.06110495475412071,0.0,0.009381335181636499,0.009381335181636499
Jenkins,GA,13165,455,449,0.01116778066239,0.0,0.044349006511655326,0.0,0.29845176092348835,0.0,0.0,0.09751084626116546,0.0,0.0,0.0
Kiowa,OK,40075,511,505,0.01102451294188343,0.0,0.038528541919366596,0.0,0.2448270347493478,0.0,0.0,0.09262545643990137,0.0,0.0,0.0
Sweetwater,WY,56037,511,505,0.010971706293174132,0.0,0.020365545863923296,0.0,0.09985692656302725,0.0,0.016080186347645416,0.05443731744798139,0.0,0.016080186347645416,0.016080186347645416
Juneau City And Borough,AK,02110,511,505,0.010890074039672216,0.0,0.04046134264224555,0.0,0.27562816016818187,0.0,0.0,0.04142204538706261,0.0,0.0,0.0
Elbert,GA,13105,455,449,0.010875968079180844,0.0,0.028537590188253876,0.0,0.1584250113052159,0.0,0.0,0.0702978698008071,0.0,0.0,0.0
Beadle,SD,46005,511,505,0.010873434569170526,0.0,0.028684395865363047,0.0,0.1736895236410263,0.0,0.0,0.07890173806398074,0.0,0.0,0.0
Gentry,MO,29075,511,505,0.010870483995736785,0.0,0.030532247212609803,0.0,0.13810911059773998,0.0,0.0,0.09509535582707503,0.0,0.0,0.0
Sioux,IA,19167,511,505,0.010832336178300952,0.0,0.0247240865131128,0.0,0.10573363994711472,0.0,0.0,0.07062583238400794,0.0,0.0,0.0
Decatur,KS,20039,511,505,0.01082238071968411,0.0,0.05995255695544098,0.0,0.5117070107513806,0.0,0.0,0.0,0.0,0.0,0.0
Asotin,WA,53003,511,505,0.01081401227000503,0.0,0.022004074984439993,0.0,0.10861219687265243,0.0,0.0,0.06386913864437582,0.0,0.0,0.0
Otter Tail,MN,27111,511,505,0.010795015128184883,0.0,0.017263022990668956,0.0,0.10184650248189324,0.0,0.021442023738464606,0.042657561933875175,0.0,0.021442023738464606,0.021442023738464606
Allen,LA,22003,511,505,0.010641664420252996,0.0,0.04273555310536088,0.0,0.3510541062708015,0.0,0.0,0.054977451971904505,0.0,0.0,0.0
Person,NC,37145,511,505,0.010559553551237891,0.0,0.0183136188057559,0.0,0.08374407783046278,0.0,0.01582097628566873,0.0500930153471919,0.0,0.01582097628566873,0.01582097628566873
Montague,TX,48337,511,505,0.010547099919302467,0.0,0.022666523806610803,0.0,0.12052833053352482,0.0,0.0,0.06076327487505636,0.0,0.0,0.0
Potter,SD,46107,497,491,0.01050153845046299,0.0,0.05781165024578952,0.0,0.42551235306048907,0.0,0.0,0.0,0.0,0.0,0.0
Gage,NE,31067,511,505,0.010452291984538894,0.0,0.02406564533865393,0.0,0.12842922223007716,0.0,0.0,0.0630048387016217,0.0,0.0,0.0
Lake,OR,41037,462,456,0.010376427545436563,0.0,0.043772584844121755,0.0,0.28602038886100856,0.0,0.0,0.10065937486346264,0.0,0.0,0.0
Houghton,MI,26061,511,505,0.010375943513098661,0.0,0.022151303448808633,0.0,0.09197397354300547,0.0,0.0,0.06563458566755806,0.0,0.0,0.0
Williamsburg,SC,45089,511,505,0.01034053520475884,0.0,0.020430432905486372,0.0,0.11394396602929549,0.0,0.01114262275136724,0.057818750700189964,0.0,0.01114262275136724,0.01114262275136724
Upshur,WV,54097,511,505,0.0103157590848108,0.0,0.019669857033230938,0.0,0.12022304063409237,0.0,0.00950969167324087,0.047530008697798005,0.0,0.00950969167324087,0.00950969167324087
Clarke,MS,28023,511,505,0.010242645427317495,0.0,0.046138078416071204,0.0,0.3797910957362833,0.0,0.0,0.06142142910954291,0.0,0.0,0.0
Winneshiek,IA,19191,511,505,0.010183800275787965,0.0,0.02428079963201714,0.0,0.12897868092380962,0.0,0.0,0.07406340274243702,0.0,0.0,0.0
Price,WI,55099,511,505,0.010141376556978792,0.0,0.029301267737240306,0.0,0.22855520262670553,0.0,0.0,0.07050539528260867,0.0,0.0,0.0
Muhlenberg,KY,21177,511,505,0.010133338341684232,0.0,0.02021625532041377,0.0,0.11738637785531394,0.0,0.01469360147941391,0.04864457624301045,0.0,0.01469360147941391,0.01469360147941391
Windsor,VT,50027,511,505,0.010048594720151145,0.0,0.029480938981520557,0.0,0.1595041823341575,0.0,0.0,0.07499971983941292,0.0,0.0,0.0
Dawson,MT,30021,511,505,0.00990936064024788,0.0,0.029209209456334893,0.0,0.1670366573479786,0.0,0.0,0.08231558839589476,0.0,0.0,0.0
Marshall,IA,19127,511,505,0.009859390975229516,0.0,0.023118904424202332,0.0,0.11811590080907661,0.0,0.0,0.06038396948504922,0.0,0.0,0.0
Hubbard,MN,27057,511,505,0.009854480159616895,0.0,0.020186372247099363,0.0,0.07844693649232708,0.0,0.0,0.059227301233116626,0.0,0.0,0.0
Belmont,OH,39013,511,505,0.009821625265134437,0.0,0.019093992975384683,0.0,0.09581497741603022,0.0,0.013630353517624842,0.054020973193507384,0.0,0.013630353517624842,0.013630353517624842
Granville,NC,37077,511,505,0.009810450170222005,0.0,0.019371449968753122,0.0,0.09310589151974076,0.0,0.008324516247670626,0.049033041323356605,0.0,0.008324516247670626,0.008324516247670626
Kingfisher,OK,40073,511,505,0.009798221910775609,0.0,0.03408885599849372,0.0,0.2949328427597804,0.0,0.0,0.08845945223921862,0.0,0.0,0.0
Kossuth,IA,19109,511,505,0.009768471303157295,0.0,0.02327597365464584,0.0,0.12741344817083683,0.0,0.0,0.0691247332087314,0.0,0.0,0.0
Richland,LA,22083,511,505,0.009763608268274524,0.0,0.024826470986278194,0.0,0.14116765549549776,0.0,0.0,0.06397603297905631,0.0,0.0,0.0
Ohio,KY,21183,511,505,0.009694655025034513,0.0,0.024403406870157487,0.0,0.18198408355265222,0.0,0.0,0.053516323788283984,0.0,0.0,0.0
Valley,MT,30105,511,505,0.009644746714592775,0.0,0.04225246760076476,0.0,0.29875832821812437,0.0,0.0,0.08611396676845368,0.0,0.0,0.0
Dewey,OK,40043,511,505,0.009612559295107624,0.0,0.06921470110806928,0.0,0.6934774920041928,0.0,0.0,0.0,0.0,0.0,0.0
Chicot,AR,05017,511,505,0.009589477275809952,0.0,0.0303139093973449,0.0,0.16470574932529916,0.0,0.0,0.10139210223703272,0.0,0.0,0.0
Rice,MN,27131,511,505,0.00955073438224038,0.0,0.017396175908921185,0.0,0.07974921786650231,0.0,0.013826708294915276,0.048462712564701894,0.0,0.013826708294915276,0.013826708294915276
Lincoln,MO,29113,511,505,0.009480077137442705,0.0,0.014157702226094426,0.0,0.06350493321322358,0.0,0.020818858164188332,0.036362518396685944,0.0,0.020818858164188332,0.020818858164188332
Effingham,GA,13103,511,505,0.009423731430289281,0.0,0.020527871274751898,0.0,0.09216628840494116,0.0,0.0,0.06151287829913121,0.0,0.0,0.0
Stoddard,MO,29207,490,484,0.009388115224400525,0.0,0.01810419293530059,0.0,0.07028147346799739,0.0,0.007433526334027497,0.05440174393063183,0.0,0.007433526334027497,0.007433526334027497
Goodhue,MN,27049,511,505,0.0093876156091533,0.0,0.018585535239097534,0.0,0.1347973471682717,0.0,0.013330693889572429,0.040471391557612355,0.0,0.013330693889572429,0.013330693889572429
Bourbon,KY,21017,511,505,0.009382750045347197,0.0,0.023523945052817997,0.0,0.1334926693246967,0.0,0.0,0.06226967751759669,0.0,0.0,0.0
Harrison,IA,19085,511,505,0.009370439665394099,0.0,0.02968970101562666,0.0,0.19497807129153782,0.0,0.0,0.05376764470591172,0.0,0.0,0.0
Madison,ID,16065,511,505,0.009334401066497062,0.0,0.023144036385902088,0.0,0.1269994603841019,0.0,0.0,0.05848001021418913,0.0,0.0,0.0
Dickinson,KS,20041,511,505,0.009312135421143229,0.0,0.021118567202324395,0.0,0.13124407603191854,0.0,0.0,0.05521935418701837,0.0,0.0,0.0
Clinch,GA,13065,511,505,0.009276858209099317,0.0,0.03278558039412798,0.0,0.20810817970539214,0.0,0.0,0.09665254259983275,0.0,0.0,0.0
Ravalli,MT,30081,511,505,0.009253778158099458,0.0,0.020090077226313105,0.0,0.13466612523465574,0.0,0.0,0.05419604725857827,0.0,0.0,0.0
Bremer,IA,19017,511,505,0.009164061702341596,0.0,0.025315725063869532,0.0,0.11897214547444131,0.0,0.0,0.08120376864930566,0.0,0.0,0.0
Edgar,IL,17045,497,491,0.008991992459962685,0.0,0.03188862893570329,0.0,0.17762773082945132,0.0,0.0,0.09052785022031888,0.0,0.0,0.0
Hampshire,MA,25015,511,505,0.008952507998048639,0.0,0.015429955922118753,0.0,0.06167697717738601,0.0,0.015185794407566745,0.04283518874884928,0.0,0.015185794407566745,0.015185794407566745
Cassia,ID,16031,511,505,0.008934841764693642,0.0,0.020209615643605548,0.0,0.13923664691889376,0.0,0.0,0.04522803577989208,0.0,0.0,0.0
Warren,IN,18171,511,505,0.008931036226203608,0.0,0.032235775836362994,0.0,0.20861339467750598,0.0,0.0,0.08088100446732842,0.0,0.0,0.0
Adair,OK,40001,455,449,0.008930905111181673,0.0,0.02007187589524661,0.0,0.1335268510994793,0.0,0.0,0.055526228450213606,0.0,0.0,0.0
Jackson,WI,55053,511,505,0.008918926579618652,0.0,0.018116676763841835,0.0,0.07609270103722222,0.0,0.0,0.05190939912477984,0.0,0.0,0.0
Sioux,ND,38085,490,484,0.008906769276464428,0.0,0.03531645085804642,0.0,0.2252273136059492,0.0,0.0,0.10950000595277024,0.0,0.0,0.0
Sullivan,IN,18153,511,505,0.00890454226026765,0.0,0.02428874197550929,0.0,0.1421178929487698,0.0,0.0,0.07865012425605558,0.0,0.0,0.0
Russell,KS,20167,511,505,0.008839222217358188,0.0,0.03965954099980494,0.0,0.28578724800992206,0.0,0.0,0.04262255806239162,0.0,0.0,0.0
Wagoner,OK,40145,511,505,0.008824634505431797,0.0,0.02685202074226749,0.0,0.2231962986586906,0.0,0.0,0.07282694149135771,0.0,0.0,0.0
Kittitas,WA,53037,511,505,0.008696333391194395,0.0,0.01930013045049048,0.0,0.09906822863243037,0.0,0.0,0.05270441911981998,0.0,0.0,0.0
Lake,MT,30047,511,505,0.00867010659937574,0.0,0.017786528548459538,0.0,0.07636572611389489,0.0,0.0,0.04728216845330701,0.0,0.0,0.0
Sherburne,MN,27141,511,505,0.0086406260914158,0.0,0.012427879093457916,0.0,0.07541269615605577,0.0,0.016268902357483288,0.03520582655672707,0.0,0.016268902357483288,0.016268902357483288
Ketchikan Gateway Borough,AK,02130,511,505,0.00863861821267091,0.0,0.038839014225712114,0.0,0.38186419683545364,0.0,0.0,0.05557480308068222,0.0,0.0,0.0
Union,IL,17181,511,505,0.008571744475707877,0.0,0.026179704849443663,0.0,0.16206249698506853,0.0,0.0,0.05850230377000092,0.0,0.0,0.0
Buena Vista,IA,19021,511,505,0.008551736920436974,0.0,0.02589394160236302,0.0,0.1460782107748866,0.0,0.0,0.07238691482840735,0.0,0.0,0.0
Cedar,MO,29039,511,505,0.00851009485138135,0.0,0.02964441280153719,0.0,0.1557365158652489,0.0,0.0,0.09128519682429215,0.0,0.0,0.0
Wood,OH,39173,511,505,0.008499909544894994,0.0,0.011514277049494715,0.0,0.07297582309096352,0.0,0.01567477464201332,0.02805536850362514,0.0,0.01567477464201332,0.01567477464201332
Weakley,TN,47183,511,505,0.008491523350173965,0.0,0.018949353895683124,0.0,0.08126525512169312,0.0,0.0,0.06042281067633069,0.0,0.0,0.0
Franklin,AR,05047,511,505,0.008443120593601746,0.0,0.020598164557851257,0.0,0.125794065277666,0.0,0.0,0.06048502361699883,0.0,0.0,0.0
Sullivan,NH,33019,511,505,0.008418383296910286,0.0,0.018654507548655663,0.0,0.12691928999282948,0.0,0.0,0.04425516686405412,0.0,0.0,0.0
Door,WI,55029,511,505,0.008398713674545767,0.0,0.020130105859781238,0.0,0.09280903985114056,0.0,0.0,0.06081586498192906,0.0,0.0,0.0
Yazoo,MS,28163,511,505,0.008375615775738254,0.0,0.01889935111732828,0.0,0.08267371074607517,0.0,0.0,0.05501294671387353,0.0,0.0,0.0
Richardson,NE,31147,511,505,0.008339529394817422,0.0,0.036523537841558665,0.0,0.33294667645935777,0.0,0.0,0.07344581508827065,0.0,0.0,0.0
Nuckolls,NE,31129,511,505,0.008319686871600179,0.0,0.03834023419680637,0.0,0.23210810391745287,0.0,0.0,0.02463876243325537,0.0,0.0,0.0
Cochran,TX,48079,511,505,0.008301645992693733,0.0,0.05601480028783853,0.0,0.5989044609014764,0.0,0.0,0.0,0.0,0.0,0.0
Minidoka,ID,16067,511,505,0.008292459078391325,0.0,0.02307828420583803,0.0,0.1177099346075696,0.0,0.0,0.06442383770509996,0.0,0.0,0.0
Tippah,MS,28139,511,505,0.008192683919923317,0.0,0.017920922165067556,0.0,0.09266088701430608,0.0,0.0,0.050814920506914975,0.0,0.0,0.0
St. Charles,LA,22089,511,505,0.008187307165858361,0.0,0.017520018827424988,0.0,0.09671447517738928,0.0,0.007761561497751631,0.04716969907058608,0.0,0.007761561497751631,0.007761561497751631
Duchesne,UT,49013,511,505,0.00814652725669492,0.0,0.02293465569048786,0.0,0.15781680742682816,0.0,0.0,0.056568177243787175,0.0,0.0,0.0
Juneau,WI,55057,511,505,0.008132611812354149,0.0,0.017372656716500748,0.0,0.07868000531071738,0.0,0.0,0.05143202890250425,0.0,0.0,0.0
Morehouse,LA,22067,511,505,0.008099170571764808,0.0,0.018788169905677738,0.0,0.10650925076505072,0.0,0.0,0.052825541162439156,0.0,0.0,0.0
Wayne,NE,31179,511,505,0.00808627027880962,0.0,0.024401077797808184,0.0,0.12766558378019546,0.0,0.0,0.0704240158903873,0.0,0.0,0.0
St. Croix,WI,55109,511,505,0.008074773586085972,0.0,0.012743738673167634,0.0,0.0459340197165244,0.0,0.01437732130452861,0.03674493636331402,0.0,0.01437732130452861,0.01437732130452861
Mississippi,AR,05093,511,505,0.008041410230417155,0.0,0.013500969194494295,0.0,0.06521464345011078,0.0,0.015760347454592007,0.036566787987710084,0.0,0.015760347454592007,0.015760347454592007
Beauregard,LA,22011,511,505,0.008039256050158611,0.0,0.017608178868610682,0.0,0.09376000366066353,0.0,0.0,0.04915564836961636,0.0,0.0,0.0
Waupaca,WI,55135,511,505,0.008038184648386746,0.0,0.01458080817939659,0.0,0.06812417065560339,0.0,0.012636331729165038,0.042933484401939365,0.0,0.012636331729165038,0.012636331729165038
Russell,AL,01113,511,505,0.008035805287067075,0.0,0.01867235724288747,0.0,0.07052759703216444,0.0,0.0,0.05639709924415453,0.0,0.0,0.0
Knox,NE,31107,511,505,0.008035000839284951,0.0,0.03236577845537426,0.0,0.18314680569113223,0.0,0.0,0.09400179129025152,0.0,0.0,0.0
Baker,OR,41001,511,505,0.008008959738259786,0.0,0.02949360153399163,0.0,0.2044082858426743,0.0,0.0,0.04477325545480089,0.0,0.0,0.0
Irwin,GA,13155,511,505,0.00797819424754394,0.0,0.03277945291152115,0.0,0.3127068126810704,0.0,0.0,0.064296402993602,0.0,0.0,0.0
Grundy,MO,29079,511,505,0.007945063663457833,0.0,0.028346799935973485,0.0,0.18321913691224648,0.0,0.0,0.06461775394481753,0.0,0.0,0.0
Franklin,MA,25011,511,505,0.007942198382888161,0.0,0.021242866764374164,0.0,0.12895288820277842,0.0,0.0,0.04534813401529152,0.0,0.0,0.0
Pemiscot,MO,29155,511,505,0.007927725990893449,0.0,0.03143242705192547,0.0,0.20913243690095049,0.0,0.0,0.050933881987617426,0.0,0.0,0.0
Floyd,TX,48153,511,505,0.007892869596047186,0.0,0.05472696343802161,0.0,0.5694141637148327,0.0,0.0,0.0,0.0,0.0,0.0
Logan,IL,17107,511,505,0.00787723998199868,0.0,0.02048279883397893,0.0,0.15570213246282835,0.0,0.0,0.04753937239792333,0.0,0.0,0.0
Gulf,FL,12045,511,505,0.007874029695822455,0.0,0.027651846641960263,0.0,0.18223134663727777,0.0,0.0,0.0546476971237552,0.0,0.0,0.0
Gregory,SD,46053,511,505,0.007869120879499779,0.0,0.031934819639252286,0.0,0.1819971786607307,0.0,0.0,0.08943941730434292,0.0,0.0,0.0
Wadena,MN,27159,511,505,0.007819236767534071,0.0,0.018334244906551948,0.0,0.07465930972409776,0.0,0.0,0.05553038188705125,0.0,0.0,0.0
Franklin,ME,23007,511,505,0.007806578340650498,0.0,0.0196754522431692,0.0,0.07821950910579734,0.0,0.0,0.061952361162112134,0.0,0.0,0.0
Wright,MN,27171,511,505,0.007782783694056959,0.0,0.010333329220624,0.0,0.04454615038750274,0.0,0.014327430305553205,0.027085332655377378,0.0,0.014327430305553205,0.014327430305553205
Wyandot,OH,39175,511,505,0.0077413087946882715,0.0,0.018633181775669302,0.0,0.08977951535207107,0.0,0.0,0.051098017159037654,0.0,0.0,0.0
Winona,MN,27169,511,505,0.007703092099691143,0.0,0.013204794368627721,0.0,0.05543668495366099,0.0,0.013787003294880858,0.036497213998226315,0.0,0.013787003294880858,0.013787003294880858
Breckinridge,KY,21027,511,505,0.007653517112165204,0.0,0.022780396226161445,0.0,0.1492916065976849,0.0,0.0,0.0690369600753205,0.0,0.0,0.0
Blount,AL,01009,511,505,0.007645665609671231,0.0,0.016040249914729705,0.0,0.06825519918136914,0.0,0.0,0.04531627181606009,0.0,0.0,0.0
Vernon,MO,29217,511,505,0.007636665234681362,0.0,0.021517567142455996,0.0,0.10370951012563039,0.0,0.0,0.06243687276838604,0.0,0.0,0.0
Bosque,TX,48035,511,505,0.007634224819274748,0.0,0.033805722207329345,0.0,0.22933634950329027,0.0,0.0,0.0472497270886892,0.0,0.0,0.0
Cheyenne,NE,31033,511,505,0.00758393316258354,0.0,0.032611274819803554,0.0,0.30067574796725044,0.0,0.0,0.04671297533515611,0.0,0.0,0.0
Crawford,IL,17033,511,505,0.0075790647578236016,0.0,0.027368246237104,0.0,0.2503295168588084,0.0,0.0,0.03837096069024441,0.0,0.0,0.0
Mayes,OK,40097,511,505,0.007559022671397873,0.0,0.01799641719815039,0.0,0.09250603816886009,0.0,0.0,0.05631243939928501,0.0,0.0,0.0
Calhoun,FL,12013,511,505,0.00752811679052351,0.0,0.03383085071931621,0.0,0.28464210261723827,0.0,0.0,0.03588252514487739,0.0,0.0,0.0
Lincoln,OK,40081,511,505,0.007479587035701789,0.0,0.020258886381710528,0.0,0.11082678002250752,0.0,0.0,0.05078654806711479,0.0,0.0,0.0
Lyon,MN,27083,511,505,0.007431691100737813,0.0,0.015973969493421718,0.0,0.08311525169706194,0.0,0.0,0.036762512420105954,0.0,0.0,0.0
Hempstead,AR,05057,511,505,0.007372268919271464,0.0,0.027541189623679897,0.0,0.2080871360616013,0.0,0.0,0.050073002477451056,0.0,0.0,0.0
Jasper,IA,19099,511,505,0.007340651383634798,0.0,0.018702665732667018,0.0,0.12261027820107599,0.0,0.0,0.047382192769995266,0.0,0.0,0.0
Roseau,MN,27135,511,505,0.007329540206910881,0.0,0.01676936714785834,0.0,0.07203704165421403,0.0,0.0,0.05066991488379055,0.0,0.0,0.0
Early,GA,13099,490,484,0.007292830213330967,0.0,0.030507932681027226,0.0,0.18712958115518277,0.0,0.0,0.056626270870277516,0.0,0.0,0.0
Hamilton,IA,19079,511,505,0.007285988854245421,0.0,0.0213737293675831,0.0,0.16734059697349815,0.0,0.0,0.051234767320114755,0.0,0.0,0.0
Auglaize,OH,39011,511,505,0.007188405608290255,0.0,0.013100193953041408,0.0,0.060047416152970365,0.0,0.010775754138747429,0.03668871010453526,0.0,0.010775754138747429,0.010775754138747429
Carbon,WY,56007,511,505,0.007147406097567384,0.0,0.03964997613865966,0.0,0.40986869425963735,0.0,0.0,0.030020891479411536,0.0,0.0,0.0
Colfax,NM,35007,511,505,0.007081171275415211,0.0,0.02445819971203,0.0,0.1190297954476328,0.0,0.0,0.07495202501764661,0.0,0.0,0.0
Garfield,UT,49017,511,505,0.007074333571898992,0.0,0.04805959319993453,0.0,0.5103626362584273,0.0,0.0,0.0,0.0,0.0,0.0
Appanoose,IA,19007,511,505,0.007067661106678893,0.0,0.02861120780423691,0.0,0.1923812333446184,0.0,0.0,0.057721306506290725,0.0,0.0,0.0
Wetzel,WV,54103,511,505,0.007033631445278851,0.0,0.024238183694807208,0.0,0.1894106694971033,0.0,0.0,0.05162569810237485,0.0,0.0,0.0
Newton,MO,29145,455,449,0.007015930970803946,0.0,0.014036092877535227,0.0,0.08998697250287382,0.0,0.004595300165839575,0.032760357197277955,0.0,0.004595300165839575,0.004595300165839575
Marshall,MS,28093,511,505,0.006995847415800755,0.0,0.01772508646370403,0.0,0.15289202230796015,0.0,0.0,0.036717020215539575,0.0,0.0,0.0
Lawrence,SD,46081,511,505,0.006967384392860016,0.0,0.028278666417456296,0.0,0.255631518373984,0.0,0.0,0.03763339527946217,0.0,0.0,0.0
Sanders,MT,30089,511,505,0.0069665823307767435,0.0,0.030805718463288514,0.0,0.28477982617674125,0.0,0.0,0.047100171206092195,0.0,0.0,0.0
Sarpy,NE,31153,511,505,0.006964301486023965,0.0,0.012958849149319301,0.0,0.10177586822110862,0.0,0.01059328358795693,0.031131045800878443,0.0,0.01059328358795693,0.01059328358795693
Huron,MI,26063,511,505,0.006952700255563668,0.0,0.01475955880623033,0.0,0.0839226302813969,0.0,0.0,0.03860982225969333,0.0,0.0,0.0
Sanilac,MI,26151,511,505,0.006946041170833065,0.0,0.01988957804347547,0.0,0.12809073816096672,0.0,0.0,0.04157357781339937,0.0,0.0,0.0
Jones,IA,19105,511,505,0.006908697886379064,0.0,0.01927125995438359,0.0,0.11865274180505438,0.0,0.0,0.054269428537118226,0.0,0.0,0.0
Jefferson,WI,55055,511,505,0.0068988449561499495,0.0,0.009834203788146296,0.0,0.040132344551158605,0.0,0.014624904918455426,0.025988361745586,0.0,0.014624904918455426,0.014624904918455426
St. Clair,MO,29185,511,505,0.0068983581412699335,0.0,0.03308550569115442,0.0,0.31151459438326057,0.0,0.0,0.044597285366129356,0.0,0.0,0.0
Gladwin,MI,26051,511,505,0.0068242237903174945,0.0,0.015435732343111418,0.0,0.10194071004132209,0.0,0.0,0.0405318859698682,0.0,0.0,0.0
Davie,NC,37059,511,505,0.006819006539663304,0.0,0.019568161331795803,0.0,0.10538210065052508,0.0,0.0,0.058033680338580425,0.0,0.0,0.0
Monroe,IA,19135,511,505,0.006806374012074312,0.0,0.029128405180908985,0.0,0.20592826613068163,0.0,0.0,0.050598302150300915,0.0,0.0,0.0
Barton,KS,20009,511,505,0.006799222478801051,0.0,0.0184073278665353,0.0,0.10482317197563476,0.0,0.0,0.04529561400525873,0.0,0.0,0.0
Hancock,ME,23009,511,505,0.006763732333640772,0.0,0.014211480927452709,0.0,0.060825644567740596,0.0,0.0,0.04167091594729193,0.0,0.0,0.0
Holmes,MS,28051,511,505,0.006650096934281551,0.0,0.022429017453769032,0.0,0.1589408256815685,0.0,0.0,0.05477760099391127,0.0,0.0,0.0
Gloucester,NJ,34015,511,505,0.006614193801127796,0.004865835341161038,0.007037223302065379,0.0,0.02816303848379443,0.0,0.01266406601567996,0.018345851327943582,0.0,0.01266406601567996,0.01266406601567996
Scott,KS,20171,511,505,0.006584418963064294,0.0,0.030796418390977506,0.0,0.24589088817836308,0.0,0.0,0.022431367807642055,0.0,0.0,0.0
Putnam,IN,18133,511,505,0.006575390975409215,0.0,0.013447054628849714,0.0,0.09809723762433467,0.0,0.007245344022397872,0.031426268148212304,0.0,0.007245344022397872,0.007245344022397872
Montgomery,IA,19137,511,505,0.0065744258824593435,0.0,0.026129823310590616,0.0,0.2008864329000705,0.0,0.0,0.062045392500965885,0.0,0.0,0.0
Nodaway,MO,29147,511,505,0.006562709488769471,0.0,0.01655468996257818,0.0,0.10308037609365685,0.0,0.0,0.041452017848248535,0.0,0.0,0.0
Mitchell,GA,13205,511,505,0.006538277172500539,0.0,0.02207459767182226,0.0,0.16401653347997372,0.0,0.0,0.051176124723391586,0.0,0.0,0.0
Stanton,KS,20187,511,505,0.006513007237987839,0.0,0.04482765003393207,0.0,0.46986695074055124,0.0,0.0,0.0,0.0,0.0,0.0
Estill,KY,21065,511,505,0.006479606936731669,0.0,0.01869222114512051,0.0,0.09481230099637171,0.0,0.0,0.059689043175370354,0.0,0.0,0.0
Cass,IA,19029,511,505,0.006478474384756229,0.0,0.01829277753861909,0.0,0.10303310774443945,0.0,0.0,0.05577895735968204,0.0,0.0,0.0
Allamakee,IA,19005,511,505,0.006456197872155016,0.0,0.0246834307061784,0.0,0.1902849514423258,0.0,0.0,0.045737808740625906,0.0,0.0,0.0
Custer,SD,46033,511,505,0.006455951198965089,0.0,0.02573211606232561,0.0,0.18470905228833348,0.0,0.0,0.06186066177804558,0.0,0.0,0.0
Dunn,WI,55033,511,505,0.006416570549336081,0.0,0.012182532517107873,0.0,0.06726565344493353,0.0,0.011282340500191449,0.031787298918080055,0.0,0.011282340500191449,0.011282340500191449
Baker,FL,12003,511,505,0.006409875772711663,0.0,0.01697875791576901,0.0,0.08614107075959739,0.0,0.0,0.05022095787043068,0.0,0.0,0.0
Clayton,IA,19043,511,505,0.006323569768052229,0.0,0.02378889826289598,0.0,0.17595702446820108,0.0,0.0,0.05013172851591942,0.0,0.0,0.0
Iron,MO,29093,511,505,0.0062794251212736135,0.0,0.027788074277900525,0.0,0.24514599472430304,0.0,0.0,0.04528235848592972,0.0,0.0,0.0
Los Alamos,NM,35028,511,505,0.006268927752407173,0.0,0.043073756089539145,0.0,0.4522583592808032,0.0,0.0,0.0,0.0,0.0,0.0
Hale,AL,01065,511,505,0.006259992188847809,0.0,0.022286849304825555,0.0,0.13769473542255725,0.0,0.0,0.04805859247409024,0.0,0.0,0.0
Walworth,SD,46129,448,442,0.006239849616073243,0.0,0.023500980112868473,0.0,0.17172347417000314,0.0,0.0,0.0587697012332372,0.0,0.0,0.0
Kent,MD,24029,511,505,0.006185379463174126,0.0,0.027462796654514354,0.0,0.2624299032538001,0.0,0.0,0.05580194964526259,0.0,0.0,0.0
Hancock,MS,28045,511,505,0.006154127009016375,0.0,0.02058723861025951,0.0,0.16217495388655354,0.0,0.0,0.048261505097528225,0.0,0.0,0.0
Randolph,IL,17157,511,505,0.006109827682720047,0.0,0.017216493017681685,0.0,0.08333699110628032,0.0,0.0,0.05274103832989067,0.0,0.0,0.0
Brookings,SD,46011,511,505,0.0060593863925865405,0.0,0.015235093000968338,0.0,0.07251552391896683,0.0,0.0,0.04766088950884663,0.0,0.0,0.0
Susquehanna,PA,42115,511,505,0.006021529358156329,0.0,0.01644859525558326,0.0,0.1293147301849786,0.0,0.0,0.038541272906979555,0.0,0.0,0.0
Swisher,TX,48437,511,505,0.005991086808695397,0.0,0.025039355070954998,0.0,0.16123292740040654,0.0,0.0,0.045396005029384234,0.0,0.0,0.0
