fips,county,state,cases,deaths,cfr,cfr_percent
46051,Grant,South Dakota,408399,15195,0.03720626152365701,3.720626152365701
46053,Gregory,South Dakota,224837,10804,0.04805258920907146,4.805258920907146
46055,Haakon,South Dakota,102701,3711,0.036134020116649304,3.6134020116649306
46057,Hamlin,South Dakota,309081,14218,0.04600088649900835,4.600088649900835
46059,Hand,South Dakota,134202,2171,0.01617710615341053,1.617710615341053
46061,Hanson,South Dakota,145707,1503,0.010315221643435114,1.0315221643435113
46063,Harding,South Dakota,41914,449,0.01071241112754688,1.0712411127546881
46065,Hughes,South Dakota,958066,14878,0.015529201537263611,1.552920153726361
46067,Hutchinson,South Dakota,343402,9806,0.02855545395775214,2.855545395775214
46069,Hyde,South Dakota,56331,592,0.01050931103655181,1.0509311036551812
46071,Jackson,South Dakota,117193,5408,0.046146100876332204,4.614610087633221
46073,Jerauld,South Dakota,104000,5985,0.057548076923076924,5.7548076923076925
46075,Jones,South Dakota,38646,78,0.0020183201366247476,0.20183201366247477
46077,Kingsbury,South Dakota,293610,6083,0.020717959197575013,2.071795919757501
46079,Lake,South Dakota,510849,6989,0.013681146483598871,1.3681146483598872
46081,Lawrence,South Dakota,1243770,18396,0.014790515931402109,1.4790515931402108
46083,Lincoln,South Dakota,3281455,28085,0.008558703380055493,0.8558703380055493
46085,Lyman,South Dakota,245823,3919,0.01594236503500486,1.594236503500486
46091,Marshall,South Dakota,141265,2256,0.01596998548826673,1.5969985488266731
46087,McCook,South Dakota,304589,9086,0.029830361569196523,2.983036156919652
46089,McPherson,South Dakota,97804,1756,0.017954275898736247,1.7954275898736247
46093,Meade,South Dakota,1208120,12980,0.01074396583120882,1.074396583120882
46095,Mellette,South Dakota,100826,846,0.008390692876837323,0.8390692876837323
46097,Miner,South Dakota,113128,3557,0.031442260094759915,3.1442260094759913
46099,Minnehaha,South Dakota,11947310,131667,0.011020639792555813,1.1020639792555813
46101,Moody,South Dakota,254309,6947,0.02731716140600608,2.731716140600608
46102,Oglala Lakota,South Dakota,803729,17993,0.022386899066725228,2.2386899066725228
46103,Pennington,South Dakota,5784550,76478,0.013221080291466061,1.322108029146606
46105,Perkins,South Dakota,137848,5109,0.037062561662120595,3.7062561662120594
46107,Potter,South Dakota,145671,1444,0.009912748591003013,0.9912748591003013
46109,Roberts,South Dakota,507342,14712,0.028998190569674894,2.8998190569674893
46111,Sanborn,South Dakota,129879,1095,0.008430924167879333,0.8430924167879333
46115,Spink,South Dakota,324806,9591,0.029528395411414814,2.9528395411414814
46117,Stanley,South Dakota,136701,829,0.006064330180466858,0.6064330180466858
46119,Sully,South Dakota,54434,1095,0.020116103905647206,2.0116103905647207
46121,Todd,South Dakota,496679,11545,0.023244389233287494,2.3244389233287492
46123,Tripp,South Dakota,283375,6270,0.02212615791795324,2.212615791795324
46125,Turner,South Dakota,441420,20717,0.046932626523492366,4.693262652349237
46127,Union,South Dakota,841764,15364,0.01825214668244306,1.825214668244306
46129,Walworth,South Dakota,292193,5793,0.019825936966320207,1.9825936966320206
46135,Yankton,South Dakota,1176445,12208,0.010377025700308982,1.0377025700308982
46137,Ziebach,South Dakota,133985,3340,0.02492816360040303,2.492816360040303
47001,Anderson,Tennessee,3608399,65544,0.01816428837276587,1.816428837276587
47003,Bedford,Tennessee,2640671,48870,0.018506659860315806,1.8506659860315806
47005,Benton,Tennessee,727763,16102,0.02212533475870579,2.212533475870579
47007,Bledsoe,Tennessee,931053,5045,0.005418595933851241,0.5418595933851241
47009,Blount,Tennessee,6486277,76586,0.011807389662821986,1.1807389662821985
47011,Bradley,Tennessee,6114375,59387,0.009712685270366964,0.9712685270366963
47013,Campbell,Tennessee,1823199,24434,0.013401718627533253,1.3401718627533252
47015,Cannon,Tennessee,788640,12178,0.015441773179143843,1.5441773179143843
47017,Carroll,Tennessee,1557056,32016,0.020561880882896955,2.0561880882896952
47019,Carter,Tennessee,2818611,63367,0.022481640779802532,2.2481640779802534
47021,Cheatham,Tennessee,1895057,20588,0.010864053165683143,1.0864053165683143
47023,Chester,Tennessee,936981,20449,0.021824348626066057,2.182434862606606
47025,Claiborne,Tennessee,1381280,29060,0.02103845708328507,2.103845708328507
47027,Clay,Tennessee,444081,11584,0.02608533127965394,2.608533127965394
47029,Cocke,Tennessee,1935837,36283,0.018742797043346106,1.8742797043346107
47031,Coffee,Tennessee,2894919,47311,0.016342771593954787,1.6342771593954788
47033,Crockett,Tennessee,901878,18988,0.021053845420334016,2.1053845420334016
47035,Cumberland,Tennessee,2922867,56377,0.01928825362221408,1.928825362221408
47037,Davidson,Tennessee,39139150,357128,0.009124572199447357,0.9124572199447357
47041,DeKalb,Tennessee,1176932,21219,0.018029078995218075,1.8029078995218075
47039,Decatur,Tennessee,678727,14143,0.020837538509592222,2.0837538509592224
47043,Dickson,Tennessee,2867173,45978,0.016036004803337642,1.6036004803337642
47045,Dyer,Tennessee,2283571,42187,0.01847413546589968,1.847413546589968
47047,Fayette,Tennessee,2083215,31115,0.014936048367547276,1.4936048367547277
47049,Fentress,Tennessee,1021703,18920,0.018518101640104805,1.8518101640104805
47051,Franklin,Tennessee,2176628,33218,0.015261220566858462,1.5261220566858462
47053,Gibson,Tennessee,2860711,57065,0.019947838142335944,1.9947838142335943
47055,Giles,Tennessee,1663262,37805,0.022729431683042117,2.2729431683042116
47057,Grainger,Tennessee,1141996,19454,0.01703508593725372,1.703508593725372
47059,Greene,Tennessee,3508819,64601,0.018411038015925016,1.8411038015925016
47061,Grundy,Tennessee,759329,12606,0.016601499481779306,1.6601499481779307
47063,Hamblen,Tennessee,3610461,64730,0.017928458443395457,1.7928458443395456
47065,Hamilton,Tennessee,18274638,195372,0.010690882084777822,1.0690882084777822
47067,Hancock,Tennessee,281022,5097,0.018137370027969342,1.8137370027969342
47069,Hardeman,Tennessee,1462789,25002,0.017092007117909692,1.709200711790969
47071,Hardin,Tennessee,1515417,25822,0.017039534332794207,1.7039534332794208
47073,Hawkins,Tennessee,2649154,45733,0.017263247059249857,1.7263247059249858
47075,Haywood,Tennessee,1114619,23447,0.021035887599260374,2.1035887599260374
47077,Henderson,Tennessee,1595143,29990,0.018800822246030607,1.8800822246030608
47079,Henry,Tennessee,1436597,28292,0.01969376241214481,1.969376241214481
47081,Hickman,Tennessee,1229063,19473,0.015843776925999725,1.5843776925999724
47083,Houston,Tennessee,486207,12996,0.026729356015030636,2.6729356015030636
47085,Humphreys,Tennessee,810906,11743,0.01448133322481274,1.448133322481274
47087,Jackson,Tennessee,561839,13072,0.023266451777110526,2.3266451777110526
47089,Jefferson,Tennessee,2647961,46589,0.017594292363067282,1.7594292363067283
47091,Johnson,Tennessee,1004142,15133,0.015070577667302035,1.5070577667302034
47093,Knox,Tennessee,21475780,255033,0.011875377751122428,1.1875377751122427
47095,Lake,Tennessee,653297,10217,0.015639135033529927,1.5639135033529927
47097,Lauderdale,Tennessee,1405819,18694,0.01329758667367563,1.329758667367563
47099,Lawrence,Tennessee,2566404,36121,0.014074557240403303,1.4074557240403303
47101,Lewis,Tennessee,682419,10781,0.015798211948963907,1.5798211948963907
47103,Lincoln,Tennessee,1846512,25895,0.01402373772821406,1.402373772821406
47105,Loudon,Tennessee,2548177,28078,0.011018857795200255,1.1018857795200254
47111,Macon,Tennessee,1509678,29004,0.01921204389280363,1.9212043892803632
47113,Madison,Tennessee,4799423,94074,0.01960110621630975,1.9601106216309752
47115,Marion,Tennessee,1434216,18343,0.012789565867344947,1.2789565867344947
47117,Marshall,Tennessee,1827673,24073,0.013171393350998784,1.3171393350998784
47119,Maury,Tennessee,5509745,67733,0.012293309399981306,1.2293309399981305
47107,McMinn,Tennessee,2791551,39471,0.01413945150921477,1.413945150921477
47109,McNairy,Tennessee,1236858,21225,0.017160417768248254,1.7160417768248255
47121,Meigs,Tennessee,590809,9060,0.015334905189325145,1.5334905189325145
47123,Monroe,Tennessee,2540383,37506,0.014763915519825161,1.4763915519825161
47125,Montgomery,Tennessee,8623238,92998,0.010784579991877761,1.078457999187776
47127,Moore,Tennessee,411795,6534,0.01586711834772156,1.586711834772156
47129,Morgan,Tennessee,1040828,14196,0.013639141145318919,1.3639141145318918
47131,Obion,Tennessee,1894567,36574,0.01930467489405231,1.930467489405231
47133,Overton,Tennessee,1290581,23956,0.018562182458908043,1.8562182458908043
47135,Perry,Tennessee,449296,10858,0.024166696342722838,2.4166696342722838
47137,Pickett,Tennessee,312693,8625,0.02758296476096363,2.758296476096363
47139,Polk,Tennessee,854038,9363,0.01096321240975226,1.096321240975226
47141,Putnam,Tennessee,4744171,68056,0.014345182751633531,1.4345182751633532
47143,Rhea,Tennessee,1879399,29635,0.01576833870827855,1.576833870827855
47145,Roane,Tennessee,2693959,42998,0.015960896212600117,1.5960896212600117
47147,Robertson,Tennessee,3991599,53213,0.01333124895561904,1.333124895561904
47149,Rutherford,Tennessee,17513885,166605,0.009512738036135329,0.9512738036135329
47151,Scott,Tennessee,1359583,18075,0.013294517510148332,1.3294517510148331
47153,Sequatchie,Tennessee,763623,10872,0.014237392011503059,1.4237392011503058
47155,Sevier,Tennessee,5554003,72192,0.012998192474869026,1.2998192474869026
47157,Shelby,Tennessee,40806129,652650,0.015993920913203993,1.5993920913203994
47159,Smith,Tennessee,1158241,15149,0.013079315962740052,1.3079315962740052
47161,Stewart,Tennessee,570729,10580,0.01853769477282563,1.853769477282563
47163,Sullivan,Tennessee,7154721,121289,0.01695230324145414,1.695230324145414
47165,Sumner,Tennessee,9763529,131729,0.013491945381634039,1.3491945381634038
47167,Tipton,Tennessee,3144563,40374,0.012839303903276863,1.2839303903276862
47169,Trousdale,Tennessee,983328,8215,0.008354282599498844,0.8354282599498843
47171,Unicoi,Tennessee,852967,19586,0.022962201351283226,2.2962201351283227
47173,Union,Tennessee,823953,13402,0.016265490871445337,1.6265490871445336
47175,Van Buren,Tennessee,348279,8334,0.023929091331949384,2.3929091331949386
47177,Warren,Tennessee,2359647,33266,0.014097871418902912,1.4097871418902912
47179,Washington,Tennessee,6069546,97717,0.01609955670490017,1.609955670490017
47181,Wayne,Tennessee,1201812,12623,0.010503306673589546,1.0503306673589545
47183,Weakley,Tennessee,1728049,25867,0.014968904238247874,1.4968904238247875
47185,White,Tennessee,1540344,27809,0.01805375941997372,1.805375941997372
47187,Williamson,Tennessee,11380692,82860,0.0072807523479240105,0.7280752347924011
47189,Wilson,Tennessee,7662956,95214,0.0124252312032067,1.24252312032067
48001,Anderson,Texas,2441387,51134,0.020944651544388498,2.0944651544388497
48003,Andrews,Texas,771366,17927,0.023240588773682014,2.324058877368201
48005,Angelina,Texas,3666681,111794,0.03048915354239979,3.048915354239979
48007,Aransas,Texas,612200,16732,0.02733093760209082,2.733093760209082
48009,Archer,Texas,340609,5154,0.015131719948680159,1.5131719948680158
48011,Armstrong,Texas,78760,2379,0.03020568816658202,3.020568816658202
48013,Atascosa,Texas,2375194,57839,0.0243512740432992,2.43512740432992
48015,Austin,Texas,917947,14283,0.015559721857580013,1.5559721857580013
48017,Bailey,Texas,322484,7435,0.023055407400057057,2.3055407400057057
48019,Bandera,Texas,604413,13023,0.021546525306371637,2.1546525306371636
48021,Bastrop,Texas,3873922,42012,0.010844823411519385,1.0844823411519384
48023,Baylor,Texas,138374,5363,0.03875728099209389,3.875728099209389
48025,Bee,Texas,1492869,31526,0.021117727007527117,2.1117727007527116
48027,Bell,Texas,10150918,179464,0.01767958326527709,1.767958326527709
48029,Bexar,Texas,90101044,1390859,0.015436657981454688,1.5436657981454687
48031,Blanco,Texas,321739,7825,0.024320955805792896,2.4320955805792894
48033,Borden,Texas,11610,663,0.05710594315245478,5.710594315245478
48035,Bosque,Texas,681922,14411,0.021132915494734002,2.1132915494734004
48037,Bowie,Texas,3222267,87418,0.027129347133555352,2.7129347133555353
48039,Brazoria,Texas,15931213,208506,0.013087892302990362,1.3087892302990363
48041,Brazos,Texas,10594058,99320,0.009375066664728473,0.9375066664728473
48043,Brewster,Texas,355124,5930,0.0166983926741082,1.66983926741082
48045,Briscoe,Texas,65358,2098,0.03210012546283546,3.210012546283546
48047,Brooks,Texas,332603,14028,0.0421764085110477,4.21764085110477
48049,Brown,Texas,1869127,53916,0.028845551960888692,2.8845551960888693
48051,Burleson,Texas,934904,16916,0.018093836372504557,1.8093836372504557
48053,Burnet,Texas,1973143,29168,0.014782506893823712,1.4782506893823713
48055,Caldwell,Texas,2299102,39458,0.017162352953457482,1.7162352953457483
48057,Calhoun,Texas,1003603,9396,0.009362267749299274,0.9362267749299275
48059,Callahan,Texas,501264,15773,0.03146645280730314,3.146645280730314
48061,Cameron,Texas,17875763,618845,0.0346192215683325,3.46192215683325
48063,Camp,Texas,545848,17746,0.03251088215034222,3.251088215034222
48065,Carson,Texas,217723,6132,0.028164227022409206,2.8164227022409207
48067,Cass,Texas,1014958,36300,0.03576502673017012,3.5765026730170115
48069,Castro,Texas,399343,11688,0.029268072809589752,2.9268072809589754
48071,Chambers,Texas,2225154,23321,0.01048062291418931,1.048062291418931
48073,Cherokee,Texas,1829770,57456,0.03140066784349946,3.140066784349946
48075,Childress,Texas,525212,6383,0.012153187665171398,1.2153187665171399
48077,Clay,Texas,428878,6700,0.015622158282775056,1.5622158282775056
48079,Cochran,Texas,126380,5625,0.04450862478240228,4.450862478240228
48081,Coke,Texas,193669,4950,0.025559072438025705,2.5559072438025705
48083,Coleman,Texas,311325,13795,0.04431060788565004,4.431060788565004
48085,Collin,Texas,36761406,319507,0.008691370509604557,0.8691370509604557
48087,Collingsworth,Texas,122233,3378,0.027635744847954318,2.763574484795432
48089,Colorado,Texas,712246,12967,0.01820578844949638,1.820578844949638
48091,Comal,Texas,4874967,127766,0.02620858766838832,2.6208587668388317
48093,Comanche,Texas,627925,19475,0.031014850499661583,3.101485049966158
48095,Concho,Texas,185051,3010,0.01626578618867231,1.626578618867231
48097,Cooke,Texas,1490230,27756,0.01862531287116754,1.8625312871167539
48099,Coryell,Texas,2961240,37631,0.012707852116005457,1.2707852116005458
48101,Cottle,Texas,73738,2790,0.037836664948873035,3.7836664948873033
48103,Crane,Texas,236666,5000,0.02112682007554951,2.112682007554951
48105,Crockett,Texas,234631,5533,0.02358170915181711,2.358170915181711
48107,Crosby,Texas,274538,11050,0.04024943723637529,4.024943723637529
48109,Culberson,Texas,133399,3540,0.026536930561698365,2.6536930561698364
48111,Dallam,Texas,361274,9342,0.02585848967819439,2.585848967819439
48113,Dallas,Texas,119713576,1542937,0.012888571635350697,1.2888571635350696
48115,Dawson,Texas,677838,25791,0.03804891434236499,3.804891434236499
48123,DeWitt,Texas,818069,23852,0.02915646479697923,2.915646479697923
48117,Deaf Smith,Texas,1098921,25430,0.023140880918646564,2.3140880918646562
48119,Delta,Texas,151145,5093,0.03369611962023223,3.369611962023223
48121,Denton,Texas,30022853,289864,0.00965477864478769,0.9654778644787689
48125,Dickens,Texas,72904,3792,0.05201360693514759,5.201360693514759
48127,Dimmit,Texas,961474,12586,0.013090317574890221,1.309031757489022
48129,Donley,Texas,164875,5529,0.03353449583017437,3.3534495830174373
48131,Duval,Texas,538293,16379,0.030427666716825223,3.0427666716825224
48133,Eastland,Texas,573475,19961,0.034807097083569466,3.4807097083569465
48135,Ector,Texas,7185334,148581,0.020678370692301846,2.0678370692301846
48137,Edwards,Texas,98515,2151,0.02183423844084657,2.183423844084657
48141,El Paso,Texas,49992018,966892,0.019340927585679776,1.9340927585679777
48139,Ellis,Texas,9299964,125926,0.013540482522297935,1.3540482522297936
48143,Erath,Texas,1755783,27707,0.015780423890651634,1.5780423890651634
48145,Falls,Texas,794346,12817,0.0161352861347574,1.6135286134757398
48147,Fannin,Texas,1394306,42054,0.030161241506527263,3.0161241506527263
48149,Fayette,Texas,1045661,25531,0.02441613486588866,2.441613486588866
48151,Fisher,Texas,123599,5317,0.04301814739601453,4.301814739601453
48153,Floyd,Texas,343505,11596,0.033757878342382204,3.3757878342382206
48155,Foard,Texas,50758,3393,0.06684660546120809,6.684660546120809
48157,Fort Bend,Texas,27644850,270135,0.009771621115687008,0.9771621115687008
48159,Franklin,Texas,336975,9995,0.02966095407671192,2.966095407671192
48161,Freestone,Texas,770589,19273,0.025010738538961755,2.5010738538961754
48163,Frio,Texas,1150497,19669,0.01709608977685296,1.7096089776852958
48165,Gaines,Texas,605447,17480,0.028871230677499433,2.8871230677499433
48167,Galveston,Texas,17024264,177340,0.010416896730454837,1.0416896730454837
48169,Garza,Texas,197668,7836,0.03964222838294514,3.964222838294514
48171,Gillespie,Texas,1029900,20974,0.020365083988736772,2.036508398873677
48173,Glasscock,Texas,43568,827,0.01898182152038193,1.8981821520381932
48175,Goliad,Texas,189049,6332,0.033493961882898084,3.3493961882898082
48177,Gonzales,Texas,1066015,22458,0.021067245770462893,2.1067245770462892
48179,Gray,Texas,988274,22484,0.022750775594622543,2.2750775594622543
48181,Grayson,Texas,4598338,135748,0.029521100884710955,2.9521100884710956
48183,Gregg,Texas,4963238,144114,0.02903628639206905,2.903628639206905
48185,Grimes,Texas,1478530,28525,0.01929281110291979,1.9292811102919791
48187,Guadalupe,Texas,6382144,87778,0.013753685281936602,1.3753685281936603
48189,Hale,Texas,2437271,59946,0.0245955414888209,2.45955414888209
48191,Hall,Texas,176772,5145,0.02910528816780938,2.910528816780938
48193,Hamilton,Texas,341352,9829,0.028794323747920035,2.8794323747920036
48195,Hansford,Texas,347749,8534,0.024540688830161986,2.4540688830161987
48197,Hardeman,Texas,144413,4482,0.03103598706487643,3.1035987064876434
48199,Hardin,Texas,2597085,48860,0.018813400408534953,1.8813400408534953
48201,Harris,Texas,161978355,2497901,0.015421202419298554,1.5421202419298554
48203,Harrison,Texas,2278222,45413,0.01993352711017627,1.993352711017627
48205,Hartley,Texas,248202,730,0.0029411527707270692,0.2941152770727069
48207,Haskell,Texas,179919,9875,0.05488580972548758,5.488580972548758
48209,Hays,Texas,8837128,104278,0.011799987507253487,1.1799987507253487
48211,Hemphill,Texas,220617,930,0.004215450305280192,0.42154503052801917
48213,Henderson,Texas,2567940,81167,0.03160782572801545,3.160782572801545
48215,Hidalgo,Texas,34184152,1085564,0.03175635306091548,3.1756353060915483
48217,Hill,Texas,1731089,42372,0.024477077723906743,2.4477077723906744
48219,Hockley,Texas,1179459,40569,0.034396278293692274,3.4396278293692273
48221,Hood,Texas,2718186,53379,0.01963772898543367,1.963772898543367
48223,Hopkins,Texas,1421857,43140,0.030340603872260008,3.034060387226001
48225,Houston,Texas,754846,21682,0.02872373967670227,2.8723739676702267
48227,Howard,Texas,1816074,39671,0.02184437418299034,2.184437418299034
48229,Hudspeth,Texas,198260,4354,0.021961061232724705,2.1961061232724703
48231,Hunt,Texas,2708816,73020,0.026956426719275138,2.695642671927514
48233,Hutchinson,Texas,925733,27594,0.029807730738776732,2.980773073877673
48235,Irion,Texas,51846,473,0.009123172472321877,0.9123172472321877
48237,Jack,Texas,256315,6140,0.023954899245069543,2.395489924506954
48239,Jackson,Texas,758494,13098,0.017268429282235587,1.7268429282235587
48241,Jasper,Texas,1083916,38224,0.035264725310817445,3.5264725310817444
48243,Jeff Davis,Texas,68531,1716,0.025039763026951305,2.5039763026951305
48245,Jefferson,Texas,8525358,177140,0.02077801307581453,2.0778013075814528
48247,Jim Hogg,Texas,255264,6093,0.023869405791650998,2.3869405791651
48249,Jim Wells,Texas,1891621,44049,0.023286377133685872,2.3286377133685874
48251,Johnson,Texas,8032244,147053,0.01830783526994449,1.8307835269944488
48253,Jones,Texas,1031483,21198,0.02055099308471395,2.0550993084713953
48255,Karnes,Texas,1000400,14787,0.01478108756497401,1.478108756497401
48257,Kaufman,Texas,6626735,107354,0.01620013475716171,1.620013475716171
48259,Kendall,Texas,1365280,27712,0.02029766787765147,2.029766787765147
48261,Kenedy,Texas,16277,730,0.04484855931682743,4.484855931682743
48263,Kent,Texas,38776,784,0.020218691974417165,2.0218691974417164
48265,Kerr,Texas,1850936,36094,0.01950040411986152,1.9500404119861519
48267,Kimble,Texas,119696,2883,0.024086017912043844,2.4086017912043847
48269,King,Texas,4962,0,0.0,0.0
48271,Kinney,Texas,142112,2476,0.017422877730240937,1.7422877730240938
48273,Kleberg,Texas,1150502,36539,0.031759179905815026,3.1759179905815027
48275,Knox,Texas,102540,6399,0.06240491515506144,6.240491515506144
48283,La Salle,Texas,390937,10823,0.027684767622404634,2.7684767622404634
48277,Lamar,Texas,2456803,60673,0.024695915789747894,2.4695915789747893
48279,Lamb,Texas,904702,30623,0.03384871482543423,3.384871482543423
48281,Lampasas,Texas,921333,14930,0.016204781550210403,1.6204781550210403
48285,Lavaca,Texas,963872,29193,0.03028721655987517,3.0287216559875167
48287,Lee,Texas,852231,15359,0.018022109029124732,1.802210902912473
48289,Leon,Texas,669380,17645,0.026360213929307718,2.636021392930772
48291,Liberty,Texas,3366145,82836,0.024608565584667327,2.4608565584667326
48293,Limestone,Texas,1074255,29869,0.027804385364741148,2.7804385364741147
48295,Lipscomb,Texas,127908,4266,0.03335209681958908,3.3352096819589083
48297,Live Oak,Texas,482914,9359,0.01938026232414053,1.938026232414053
48299,Llano,Texas,696469,20395,0.029283428264574588,2.9283428264574587
48301,Loving,Texas,1643,0,0.0,0.0
48303,Lubbock,Texas,19924355,306742,0.015395328983046127,1.5395328983046126
48305,Lynn,Texas,251755,8649,0.034354829099719965,3.4354829099719963
48313,Madison,Texas,754053,11910,0.015794645734451027,1.5794645734451027
48315,Marion,Texas,272264,13149,0.04829503716980578,4.829503716980578
48317,Martin,Texas,255662,7285,0.028494653096666694,2.8494653096666696
48319,Mason,Texas,162896,2238,0.013738827227187899,1.37388272271879
48321,Matagorda,Texas,1637290,43067,0.026303831331040927,2.6303831331040928
48323,Maverick,Texas,4056941,128077,0.031569845358855354,3.1569845358855355
48307,McCulloch,Texas,248760,8562,0.0344187168355041,3.44187168355041
48309,McLennan,Texas,11513190,194613,0.016903482006290178,1.6903482006290178
48311,McMullen,Texas,33919,1983,0.058462808455437956,5.846280845543796
48325,Medina,Texas,1962192,43201,0.022016703768030856,2.2016703768030856
48327,Menard,Texas,92258,3277,0.035519954909059376,3.5519954909059375
48329,Midland,Texas,7596274,106507,0.014020952904015838,1.4020952904015838
48331,Milam,Texas,1044226,20438,0.019572391417183636,1.9572391417183637
48333,Mills,Texas,254064,8185,0.03221629195793186,3.221629195793186
48335,Mitchell,Texas,259622,11748,0.04525040250826201,4.525040250826201
48337,Montague,Texas,865281,27274,0.03152039626433494,3.1520396264334942
48339,Montgomery,Texas,22912909,251327,0.01096879492691216,1.096879492691216
48341,Moore,Texas,1038774,27319,0.026299272026446562,2.629927202644656
48343,Morris,Texas,412204,13644,0.03310011547680275,3.3100115476802747
48345,Motley,Texas,44988,2919,0.06488396905841558,6.488396905841558
48347,Nacogdoches,Texas,2032076,65421,0.03219416990309418,3.219416990309418
48349,Navarro,Texas,2448364,55124,0.022514626093178957,2.2514626093178958
48351,Newton,Texas,262399,14208,0.054146547814587706,5.41465478145877
48353,Nolan,Texas,667031,20992,0.0314708012071403,3.1470801207140298
48355,Nueces,Texas,16867599,339137,0.020105825375621035,2.0105825375621036
48357,Ochiltree,Texas,456414,10448,0.022891497631536282,2.2891497631536284
48359,Oldham,Texas,106086,1559,0.014695624304809305,1.4695624304809305
48361,Orange,Texas,3647888,65103,0.01784676503225976,1.7846765032259762
48363,Palo Pinto,Texas,1257626,30947,0.02460747471823897,2.460747471823897
48365,Panola,Texas,753477,29756,0.03949158368470438,3.949158368470438
48367,Parker,Texas,6611106,79128,0.011968950429776803,1.1968950429776803
48369,Parmer,Texas,492317,13052,0.026511373769339673,2.6511373769339674
48371,Pecos,Texas,660685,14033,0.02124007658717846,2.124007658717846
48373,Polk,Texas,1494860,49546,0.03314424093226122,3.3144240932261217
48375,Potter,Texas,7127011,171442,0.024055245600154117,2.4055245600154116
48377,Presidio,Texas,301707,9056,0.030015876330346993,3.001587633034699
48379,Rains,Texas,372357,11282,0.03029887983843462,3.0298879838434623
48381,Randall,Texas,7028599,113884,0.01620294456974996,1.620294456974996
48383,Reagan,Texas,163258,3098,0.018976099180438324,1.8976099180438324
48385,Real,Texas,139021,5222,0.037562670387927,3.7562670387927004
48387,Red River,Texas,336830,14864,0.04412908588902414,4.412908588902414
48389,Reeves,Texas,899353,16547,0.018398782235673868,1.8398782235673867
48391,Refugio,Texas,305312,8592,0.028141704223875904,2.8141704223875905
48393,Roberts,Texas,26408,365,0.013821569221448046,1.3821569221448047
48395,Robertson,Texas,846721,17360,0.02050262128847637,2.050262128847637
48397,Rockwall,Texas,4812897,59670,0.012397938289558243,1.2397938289558244
48399,Runnels,Texas,514639,15278,0.029686829019953793,2.9686829019953795
48401,Rusk,Texas,1948014,44997,0.023098909966766154,2.3098909966766152
48403,Sabine,Texas,244614,18478,0.07553942129232179,7.553942129232179
48405,San Augustine,Texas,243824,11793,0.04836685478049741,4.836685478049741
48407,San Jacinto,Texas,643249,16872,0.026229345090314948,2.6229345090314946
48409,San Patricio,Texas,1882782,67597,0.035902722673150686,3.5902722673150684
48411,San Saba,Texas,300616,8498,0.028268621763312664,2.8268621763312662
48413,Schleicher,Texas,100574,2540,0.02525503609282717,2.525503609282717
48415,Scurry,Texas,1004579,24273,0.024162360551036804,2.4162360551036803
48417,Shackelford,Texas,118627,1683,0.014187326662564172,1.4187326662564173
48419,Shelby,Texas,764678,28082,0.03672395439649107,3.672395439649107
48421,Sherman,Texas,86096,4643,0.05392817320200706,5.392817320200706
48423,Smith,Texas,9149527,197642,0.021601335238422708,2.160133523842271
48425,Somervell,Texas,434792,5800,0.013339711862223776,1.3339711862223775
48427,Starr,Texas,3641511,108728,0.029857935346069255,2.9857935346069255
48429,Stephens,Texas,327888,10104,0.030815400380617773,3.0815400380617772
48431,Sterling,Texas,47140,1561,0.033114128128977516,3.3114128128977516
48433,Stonewall,Texas,63664,2120,0.033299824076401106,3.3299824076401108
48435,Sutton,Texas,189363,3192,0.016856513680074778,1.6856513680074778
48437,Swisher,Texas,371221,6829,0.0183960497924417,1.83960497924417
48439,Tarrant,Texas,104283045,1328400,0.01273840824268221,1.273840824268221
48441,Taylor,Texas,6518376,158458,0.024309429219793396,2.4309429219793395
48443,Terrell,Texas,30972,849,0.0274118558698179,2.74118558698179
48445,Terry,Texas,666729,21122,0.03168003791645481,3.168003791645481
48447,Throckmorton,Texas,32377,1907,0.058899836303548815,5.889983630354881
48449,Titus,Texas,1607726,31391,0.019525093206180656,1.9525093206180657
48451,Tom Green,Texas,7102008,108342,0.01525512221332333,1.525512221332333
48453,Travis,Texas,33997053,397550,0.01169366062405468,1.169366062405468
48455,Trinity,Texas,375244,12848,0.03423905512146763,3.423905512146763
48457,Tyler,Texas,611901,17210,0.028125464740211242,2.8125464740211243
48459,Upshur,Texas,1494267,32731,0.02190438522700428,2.1904385227004277
48461,Upton,Texas,161412,3939,0.024403390082521747,2.4403390082521748
48463,Uvalde,Texas,1623845,29098,0.0179191979530066,1.7919197953006598
48465,Val Verde,Texas,3156703,81522,0.02582504594192105,2.582504594192105
48467,Van Zandt,Texas,1975847,52304,0.026471685307617444,2.6471685307617445
48469,Victoria,Texas,3669190,88817,0.024206159942657644,2.4206159942657646
48471,Walker,Texas,3487775,51119,0.014656622058475675,1.4656622058475675
48473,Waller,Texas,1718607,20176,0.011739740382763483,1.1739740382763482
48475,Ward,Texas,511590,8916,0.017428018530463846,1.7428018530463847
48477,Washington,Texas,1610816,36774,0.022829423099845047,2.2829423099845045
48479,Webb,Texas,17521814,309132,0.017642693844370224,1.7642693844370223
48481,Wharton,Texas,1711934,47791,0.027916379953900092,2.7916379953900092
48483,Wheeler,Texas,219816,4123,0.01875659642610183,1.875659642610183
48485,Wichita,Texas,6248799,146668,0.023471390262352815,2.3471390262352814
